title,faculty,institute,term,ects,url,exam,re_exam
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2023,,
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2022,"[{'grade': '12', 'count': 30}, {'grade': '10', 'count': 20}, {'grade': '7', 'count': 31}, {'grade': '4', 'count': 24}, {'grade': '02', 'count': 19}, {'grade': '00', 'count': 14}, {'grade': '-3', 'count': 4}, {'grade': 'Absent', 'count': 31}, {'grade': 'Failed', 'count': 11}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 6}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]"
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2023,,
Advanced Algorithms and Data Structures,Det Natur- og Biovidenskabelige Fakultet,Datalogisk Institut,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/NDAA09023E/Winter-2022,"[{'grade': '12', 'count': 30}, {'grade': '10', 'count': 20}, {'grade': '7', 'count': 31}, {'grade': '4', 'count': 24}, {'grade': '02', 'count': 19}, {'grade': '00', 'count': 14}, {'grade': '-3', 'count': 4}, {'grade': 'Absent', 'count': 31}, {'grade': 'Failed', 'count': 11}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 5}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 6}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 7}]"
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2020,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 3}]",
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18277E/Summer-2021,"[{'grade': '12', 'count': 11}, {'grade': '10', 'count': 8}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 5}, {'grade': 'Absent', 'count': 2}]",
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2021,,
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18277E/Summer-2020,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 3}]",
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2023,,
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17277E/Summer-2022,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
"""Uregerlige storbyer"" og ""udkantsdanmark"" - by og land i politologisk perspektiv",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18397E/Summer-2024,,
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18277E/Winter-2021,,
"""Os og dem?"" - Indvandrings- og integrationspolitik i Vesteuropa",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18277E/Summer-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 9}, {'grade': '7', 'count': 6}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
"""Uregerlige storbyer"" og ""udkantsdanmark"" - by og land i politologisk perspektiv",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18397E/Winter-2022,,
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),s24,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Summer-2024,,
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v24,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Winter-2024,"[{'grade': '12', 'count': 5}, {'grade': '10', 'count': 8}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 11}, {'grade': 'Absent', 'count': 7}]","[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]"
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v21,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Winter-2021,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 14}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 6}, {'grade': 'Absent', 'count': 3}]","[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]"
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v22,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Winter-2022,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 8}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 8}, {'grade': 'Absent', 'count': 6}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 3}]"
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Winter-2020,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),s23,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Summer-2023,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
(Mis)information og demokrati,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v23,15,http://karakterstatistik.stads.ku.dk/Histogram/HFIB10431E/Winter-2023,"[{'grade': '12', 'count': 11}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 8}, {'grade': 'Absent', 'count': 3}]","[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 2}]"
"""Uregerlige storbyer"" og ""udkantsdanmark"" - by og land i politologisk perspektiv",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18397E/Summer-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 6}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 7}, {'grade': 'Absent', 'count': 2}]","[{'grade': '12', 'count': 0}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]"
"""Uregerlige storbyer"" og ""udkantsdanmark"" - by og land i politologisk perspektiv",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17397E/Summer-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s24/B5,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2024/B5,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 8}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 4}, {'grade': 'Absent', 'count': 2}]",
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s21,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2021,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 13}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 2}]",
2. årsprojekt i folkesundhedsvidenskab,Det Sundhedsvidenskabelige Fakultet,Folkesundhedsvidenskab,s24,15,http://karakterstatistik.stads.ku.dk/Histogram/SFOB20013E/Summer-2024,"[{'grade': '12', 'count': 15}, {'grade': '10', 'count': 35}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
1.årsprojekt,Det Humanistiske Fakultet,"Institut for Medier, Erkendelse og Formidling",s20,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/HKMB10051E/Summer-2020,,
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s21/B5,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2021/B5,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 12}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 2}]",
1. årsprojekt,Det Sundhedsvidenskabelige Fakultet,Folkesundhedsvidenskab,s20,15,http://karakterstatistik.stads.ku.dk/Histogram/SFOA09009E/Summer-2020,"[{'grade': '12', 'count': 5}, {'grade': '10', 'count': 39}, {'grade': '7', 'count': 17}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 2}, {'grade': 'Failed', 'count': 1}]",
2. årsprojekt i folkesundhedsvidenskab,Det Sundhedsvidenskabelige Fakultet,Folkesundhedsvidenskab,s22,15,http://karakterstatistik.stads.ku.dk/Histogram/SFOB20013E/Summer-2022,"[{'grade': '12', 'count': 27}, {'grade': '10', 'count': 19}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 2}]",
2. årsprojekt i folkesundhedsvidenskab,Det Sundhedsvidenskabelige Fakultet,Folkesundhedsvidenskab,s23,15,http://karakterstatistik.stads.ku.dk/Histogram/SFOB20013E/Summer-2023,"[{'grade': '12', 'count': 16}, {'grade': '10', 'count': 18}, {'grade': '7', 'count': 10}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 2}]",
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s20/B5,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2020/B5,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s23/B5,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2023/B5,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 12}, {'grade': '7', 'count': 12}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 1}, {'grade': '-3', 'count': 1}]",
§3 i praksis - Naturbeskyttelsesloven,Det Natur- og Biovidenskabelige Fakultet,Institut for Geovidenskab og Naturforvaltning,s22/B5,5,http://karakterstatistik.stads.ku.dk/Histogram/LSLS10093E/Summer-2022/B5,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 14}, {'grade': '7', 'count': 8}, {'grade': '4', 'count': 4}, {'grade': '02', 'count': 2}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18359E/Summer-2023,,
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18359E/Winter-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 7}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 8}, {'grade': '02', 'count': 1}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 7}, {'grade': 'Absent', 'count': 5}]","[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]"
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17359E/Winter-2022,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17359E/Summer-2021,,
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18359E/Winter-2024,,
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18359E/Summer-2024,,
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17359E/Summer-2023,,
"4V-valg, valgkampe, vælgeradfærd og valgsystem",Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18359E/Summer-2021,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 14}, {'grade': '7', 'count': 11}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 4}, {'grade': 'Absent', 'count': 2}]","[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 0}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 2}, {'grade': 'Absent', 'count': 1}]"
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17396E/Winter-2024,,
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17396E/Summer-2024,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 9}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18396E/Winter-2024,,
Abolition Politics,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18377E/Winter-2021,"[{'grade': '12', 'count': 5}, {'grade': '10', 'count': 5}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Abolition Politics,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,v21,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17377E/Winter-2021,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 5}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s24,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18396E/Summer-2024,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 9}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 3}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17396E/Summer-2022,"[{'grade': '12', 'count': 0}, {'grade': '10', 'count': 4}, {'grade': '7', 'count': 4}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s22,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18396E/Summer-2022,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 2}, {'grade': 'Absent', 'count': 2}]","[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]"
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTB17396E/Summer-2023,"[{'grade': '12', 'count': 6}, {'grade': '10', 'count': 6}, {'grade': '7', 'count': 7}, {'grade': '4', 'count': 2}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v23,15,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20011E/Winter-2023,"[{'grade': 'Passed', 'count': 7}, {'grade': 'Failed', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v24,15,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20011E/Winter-2024,"[{'grade': 'Passed', 'count': 6}, {'grade': 'Failed', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
50 Years of Global Environmental Governance,Det Samfundsvidenskabelige Fakultet,Institut for Statskundskab,s23,"7,5",http://karakterstatistik.stads.ku.dk/Histogram/ASTK18396E/Summer-2023,"[{'grade': '12', 'count': 7}, {'grade': '10', 'count': 8}, {'grade': '7', 'count': 2}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}, {'grade': 'Absent', 'count': 1}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v24,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Winter-2024,"[{'grade': '12', 'count': 3}, {'grade': '10', 'count': 2}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}, {'grade': 'Absent', 'count': 1}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v22,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Winter-2022,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,s23,15,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20011E/Summer-2023,,
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v21,15,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20011E/Winter-2021,"[{'grade': 'Passed', 'count': 4}, {'grade': 'Failed', 'count': 0}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,s23,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Summer-2023,,
Academic Internship,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v24,15,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13021E/Winter-2024,,
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,s22,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Summer-2022,,
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v23,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Winter-2023,"[{'grade': '12', 'count': 1}, {'grade': '10', 'count': 3}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v21,30,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20012E/Winter-2021,"[{'grade': '12', 'count': 2}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 1}, {'grade': '4', 'count': 1}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 1}]",
Academic Internship,Det Samfundsvidenskabelige Fakultet,Social Data Science,v22,15,http://karakterstatistik.stads.ku.dk/Histogram/ASDK20011E/Winter-2022,"[{'grade': 'Passed', 'count': 4}, {'grade': 'Failed', 'count': 0}]",
Academic Internship,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v20,15,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13021E/Winter-2020,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,v24,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Winter-2024,"[{'grade': '12', 'count': 4}, {'grade': '10', 'count': 1}, {'grade': '7', 'count': 0}, {'grade': '4', 'count': 0}, {'grade': '02', 'count': 0}, {'grade': '00', 'count': 0}, {'grade': '-3', 'count': 0}]",
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,v22,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Winter-2022,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,s23,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Summer-2023,,
Academic Internship,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v23,15,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13021E/Winter-2023,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,v21,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Winter-2021,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,v23,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Winter-2023,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,s22,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Summer-2022,,
Academic Internship,Det Humanistiske Fakultet,Institut for Kommunikation (ny),v22,15,http://karakterstatistik.stads.ku.dk/Histogram/HCCK13021E/Winter-2022,,
Academic Internship,Det Humanistiske Fakultet,Institut for Nordiske Studier og Sprogvidenskab,s24,15,http://karakterstatistik.stads.ku.dk/Histogram/HIOK03791E/Summer-2024,,
